YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-01,WEEKDAY,18,TRAIN,PW1,3250,3403
2025-01,WEEKDAY,19,TRAIN,PW1,2453,2377
2025-01,WEEKDAY,20,TRAIN,PW1,2179,724
2025-01,WEEKDAY,21,TRAIN,PW1,1876,292
2025-01,WEEKDAY,22,TRAIN,PW1,785,89
2025-01,WEEKDAY,23,TRAIN,PW1,232,90
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,PW1,15,7
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,PW1,12,22
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,PW1,21,214
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,PW1,47,437
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,PW1,172,1319
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,PW1,260,1550
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,PW1,645,2048
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,PW1,1076,2066
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,PW1,1433,1763
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,PW1,1540,1783
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,PW1,1434,1585
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,PW1,1278,1542
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,PW1,1384,1644
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,PW1,1350,1485
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PW1,1540,1337
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,PW1,1102,841
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,PW1,1056,437
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,PW1,822,152
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,PW1,414,79
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,PW1,150,43
2025-01,WEEKDAY,0,TRAIN,PW2,10,5
2025-01,WEEKDAY,5,TRAIN,PW2,58,1
2025-01,WEEKDAY,6,TRAIN,PW2,117,14
2025-01,WEEKDAY,7,TRAIN,PW2,19,32
2025-01,WEEKDAY,8,TRAIN,PW2,60,114
2025-01,WEEKDAY,9,TRAIN,PW2,22,40
2025-01,WEEKDAY,10,TRAIN,PW2,31,43
2025-01,WEEKDAY,11,TRAIN,PW2,63,16
2025-01,WEEKDAY,12,TRAIN,PW2,75,50
2025-01,WEEKDAY,13,TRAIN,PW2,58,77
2025-01,WEEKDAY,14,TRAIN,PW2,43,89
2025-01,WEEKDAY,15,TRAIN,PW2,63,38
2025-01,WEEKDAY,16,TRAIN,PW2,60,49
2025-01,WEEKDAY,17,TRAIN,PW2,76,35
2025-01,WEEKDAY,18,TRAIN,PW2,80,43
2025-01,WEEKDAY,19,TRAIN,PW2,26,91
2025-01,WEEKDAY,20,TRAIN,PW2,34,53
2025-01,WEEKDAY,21,TRAIN,PW2,30,17
2025-01,WEEKDAY,22,TRAIN,PW2,18,41
2025-01,WEEKDAY,23,TRAIN,PW2,14,11
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,PW2,3,4
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,PW2,14,1
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,PW2,32,7
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,PW2,12,16
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,PW2,26,37
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,PW2,23,18
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,PW2,33,30
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,PW2,33,27
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,PW2,32,18
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,PW2,32,26
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,PW2,41,43
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,PW2,30,27
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,PW2,35,22
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,PW2,43,18
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PW2,32,34
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,PW2,41,26
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,PW2,10,26
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,PW2,11,22
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,PW2,4,31
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,PW2,3,14
2025-01,WEEKDAY,0,TRAIN,PW3,23,181
2025-01,WEEKDAY,5,TRAIN,PW3,902,94
2025-01,WEEKDAY,6,TRAIN,PW3,4306,888
2025-01,WEEKDAY,7,TRAIN,PW3,5771,2512
2025-01,WEEKDAY,8,TRAIN,PW3,2559,1123
2025-01,WEEKDAY,9,TRAIN,PW3,1417,947
2025-01,WEEKDAY,10,TRAIN,PW3,1196,412
2025-01,WEEKDAY,11,TRAIN,PW3,1142,510
2025-01,WEEKDAY,12,TRAIN,PW3,1134,762
2025-01,WEEKDAY,13,TRAIN,PW3,2323,1358
2025-01,WEEKDAY,14,TRAIN,PW3,776,967
2025-01,WEEKDAY,15,TRAIN,PW3,1022,1004
2025-01,WEEKDAY,16,TRAIN,PW3,1230,1288
2025-01,WEEKDAY,17,TRAIN,PW3,1586,1776
2025-01,WEEKDAY,18,TRAIN,PW3,1646,2555
2025-01,WEEKDAY,19,TRAIN,PW3,968,2673
2025-01,WEEKDAY,20,TRAIN,PW3,496,2427
2025-01,WEEKDAY,21,TRAIN,PW3,404,1881
2025-01,WEEKDAY,22,TRAIN,PW3,256,1249
2025-01,WEEKDAY,23,TRAIN,PW3,92,679
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,PW3,10,109
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,PW3,180,18
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,PW3,919,80
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,PW3,948,176
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,PW3,708,335
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,PW3,938,267
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,PW3,1009,294
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,PW3,985,425
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,PW3,830,467
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,PW3,720,563
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,PW3,707,660
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,PW3,685,675
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,PW3,784,777
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,PW3,874,805
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PW3,742,1004
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,PW3,631,1184
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,PW3,314,1258
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,PW3,264,1127
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,PW3,181,803
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,PW3,82,482
2025-01,WEEKDAY,0,TRAIN,PW4,159,625
2025-01,WEEKDAY,5,TRAIN,PW4,2006,49
2025-01,WEEKDAY,6,TRAIN,PW4,9113,1027
2025-01,WEEKDAY,7,TRAIN,PW4,14116,1896
2025-01,WEEKDAY,8,TRAIN,PW4,10125,3516
2025-01,WEEKDAY,9,TRAIN,PW4,5630,3175
2025-01,WEEKDAY,10,TRAIN,PW4,4435,2885
2025-01,WEEKDAY,11,TRAIN,PW4,4227,3208
2025-01,WEEKDAY,12,TRAIN,PW4,4557,3783
2025-01,WEEKDAY,13,TRAIN,PW4,4766,5731
2025-01,WEEKDAY,14,TRAIN,PW4,4345,6027
2025-01,WEEKDAY,15,TRAIN,PW4,3979,5818
2025-01,WEEKDAY,16,TRAIN,PW4,4545,6384
2025-01,WEEKDAY,17,TRAIN,PW4,5668,8894
2025-01,WEEKDAY,18,TRAIN,PW4,6026,12043
2025-01,WEEKDAY,19,TRAIN,PW4,4318,10898
2025-01,WEEKDAY,20,TRAIN,PW4,3857,6521
2025-01,WEEKDAY,21,TRAIN,PW4,3194,5133
2025-01,WEEKDAY,22,TRAIN,PW4,2011,3658
2025-01,WEEKDAY,23,TRAIN,PW4,723,1976
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,PW4,86,352
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,PW4,426,18
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,PW4,992,230
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1694,515
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,PW4,2344,1460
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,PW4,2759,1891
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,PW4,3304,2065
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,PW4,3822,2894
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,PW4,3800,3276
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,PW4,3779,3686
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,PW4,3535,3481
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,PW4,3486,3571
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,PW4,3719,3824
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,PW4,3646,3880
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PW4,3602,3938
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,PW4,3030,3602
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,PW4,2626,3077
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,PW4,1954,2560
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,PW4,1451,1865
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,PW4,455,1222
2025-01,WEEKDAY,0,TRAIN,PW5,27,640
2025-01,WEEKDAY,5,TRAIN,PW5,1684,129
2025-01,WEEKDAY,6,TRAIN,PW5,7838,2300
2025-01,WEEKDAY,7,TRAIN,PW5,10982,6967
2025-01,WEEKDAY,8,TRAIN,PW5,5895,1816
2025-01,WEEKDAY,9,TRAIN,PW5,3453,1587
2025-01,WEEKDAY,10,TRAIN,PW5,2855,1397
2025-01,WEEKDAY,11,TRAIN,PW5,2505,1711
2025-01,WEEKDAY,12,TRAIN,PW5,2495,2259
2025-01,WEEKDAY,13,TRAIN,PW5,5841,3551
2025-01,WEEKDAY,14,TRAIN,PW5,2335,2971
2025-01,WEEKDAY,15,TRAIN,PW5,2499,3226
2025-01,WEEKDAY,16,TRAIN,PW5,3165,3465
2025-01,WEEKDAY,17,TRAIN,PW5,3620,5156
2025-01,WEEKDAY,18,TRAIN,PW5,3311,7369
2025-01,WEEKDAY,19,TRAIN,PW5,2658,9064
2025-01,WEEKDAY,20,TRAIN,PW5,1504,6310
2025-01,WEEKDAY,21,TRAIN,PW5,990,5631
2025-01,WEEKDAY,22,TRAIN,PW5,640,3907
2025-01,WEEKDAY,23,TRAIN,PW5,230,2453
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,PW5,19,473
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,PW5,588,6
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,PW5,3222,401
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,PW5,3332,1266
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,PW5,2758,854
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,PW5,2834,945
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,PW5,3230,994
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,PW5,3208,1366
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,PW5,2499,1749
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,PW5,2527,2023
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,PW5,2211,1941
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,PW5,2116,1967
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,PW5,2110,2421
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,PW5,2192,2928
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PW5,2010,3561
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,PW5,1464,4234
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,PW5,987,4284
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,PW5,637,4091
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,PW5,448,3188
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,PW5,138,1710
2025-01,WEEKDAY,0,TRAIN,PW6,13,227
2025-01,WEEKDAY,5,TRAIN,PW6,637,11
2025-01,WEEKDAY,6,TRAIN,PW6,4340,409
2025-01,WEEKDAY,7,TRAIN,PW6,5996,1854
2025-01,WEEKDAY,8,TRAIN,PW6,4887,866
2025-01,WEEKDAY,9,TRAIN,PW6,2435,885
2025-01,WEEKDAY,10,TRAIN,PW6,1870,697
2025-01,WEEKDAY,11,TRAIN,PW6,1687,1048
2025-01,WEEKDAY,12,TRAIN,PW6,1997,1121
2025-01,WEEKDAY,13,TRAIN,PW6,2403,2279
2025-01,WEEKDAY,14,TRAIN,PW6,1620,2197
2025-01,WEEKDAY,15,TRAIN,PW6,1616,1977
2025-01,WEEKDAY,16,TRAIN,PW6,1881,2391
2025-01,WEEKDAY,17,TRAIN,PW6,2133,2790
2025-01,WEEKDAY,18,TRAIN,PW6,1865,3797
2025-01,WEEKDAY,19,TRAIN,PW6,1053,3425
2025-01,WEEKDAY,20,TRAIN,PW6,572,2160
2025-01,WEEKDAY,21,TRAIN,PW6,412,1818
2025-01,WEEKDAY,22,TRAIN,PW6,234,1276
2025-01,WEEKDAY,23,TRAIN,PW6,85,676
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,PW6,4,115
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,PW6,165,4
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,PW6,323,34
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,PW6,498,180
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,PW6,1035,250
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,PW6,1236,357
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,PW6,1450,440
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,PW6,1462,671
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,PW6,1340,773
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,PW6,1216,972
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,PW6,1011,879
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,PW6,814,840
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,PW6,899,878
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,PW6,994,889
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PW6,693,921
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,PW6,461,950
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,PW6,322,931
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,PW6,275,902
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,PW6,148,756
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,PW6,51,352
2025-01,WEEKDAY,0,TRAIN,PW7,106,384
2025-01,WEEKDAY,5,TRAIN,PW7,769,359
2025-01,WEEKDAY,6,TRAIN,PW7,4600,3120
2025-01,WEEKDAY,7,TRAIN,PW7,7629,10924
2025-01,WEEKDAY,8,TRAIN,PW7,5655,3106
2025-01,WEEKDAY,9,TRAIN,PW7,3424,2108
2025-01,WEEKDAY,10,TRAIN,PW7,2666,1847
2025-01,WEEKDAY,11,TRAIN,PW7,2466,2022
2025-01,WEEKDAY,12,TRAIN,PW7,2671,2441
2025-01,WEEKDAY,13,TRAIN,PW7,2807,4563
2025-01,WEEKDAY,14,TRAIN,PW7,3390,3608
2025-01,WEEKDAY,15,TRAIN,PW7,3809,3502
2025-01,WEEKDAY,16,TRAIN,PW7,3856,3979
2025-01,WEEKDAY,17,TRAIN,PW7,4643,5366
2025-01,WEEKDAY,18,TRAIN,PW7,5353,7059
2025-01,WEEKDAY,19,TRAIN,PW7,4432,6484
2025-01,WEEKDAY,20,TRAIN,PW7,2269,4787
2025-01,WEEKDAY,21,TRAIN,PW7,2055,3838
2025-01,WEEKDAY,22,TRAIN,PW7,1248,2885
2025-01,WEEKDAY,23,TRAIN,PW7,791,1604
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,PW7,53,218
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,PW7,217,84
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,PW7,489,702
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,PW7,855,1014
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,PW7,1656,880
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,PW7,1839,966
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,PW7,2023,1121
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,PW7,2037,1519
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,PW7,2152,1735
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,PW7,1945,1980
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,PW7,1638,1973
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,PW7,1697,1853
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,PW7,1904,1868
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,PW7,1965,1925
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,PW7,1838,2169
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,PW7,1491,2312
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,PW7,1015,2191
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,PW7,1018,1954
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,PW7,619,1600
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,PW7,374,959
2025-01,WEEKDAY,0,TRAIN,SE1,70,741
2025-01,WEEKDAY,5,TRAIN,SE1,1504,678
2025-01,WEEKDAY,6,TRAIN,SE1,7689,3871
2025-01,WEEKDAY,7,TRAIN,SE1,12526,13311
2025-01,WEEKDAY,8,TRAIN,SE1,12217,5183
2025-01,WEEKDAY,9,TRAIN,SE1,7041,1985
2025-01,WEEKDAY,10,TRAIN,SE1,5020,1837
2025-01,WEEKDAY,11,TRAIN,SE1,4195,2379
2025-01,WEEKDAY,12,TRAIN,SE1,5722,3136
2025-01,WEEKDAY,13,TRAIN,SE1,4879,4268
2025-01,WEEKDAY,14,TRAIN,SE1,7882,5029
2025-01,WEEKDAY,15,TRAIN,SE1,4446,4143
2025-01,WEEKDAY,16,TRAIN,SE1,4612,4866
2025-01,WEEKDAY,17,TRAIN,SE1,6232,6544
2025-01,WEEKDAY,18,TRAIN,SE1,5882,9822
2025-01,WEEKDAY,19,TRAIN,SE1,3399,9419
2025-01,WEEKDAY,20,TRAIN,SE1,1736,6791
2025-01,WEEKDAY,21,TRAIN,SE1,1276,6301
2025-01,WEEKDAY,22,TRAIN,SE1,898,5246
2025-01,WEEKDAY,23,TRAIN,SE1,416,2844
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,SE1,54,352
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,SE1,377,90
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,SE1,1188,359
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1634,553
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,SE1,2641,1111
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,SE1,3134,1057
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,SE1,3147,1340
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2876,1804
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,SE1,2803,2244
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,SE1,2432,2276
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,SE1,2290,2286
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,SE1,2126,2260
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,SE1,2298,2284
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,SE1,2510,2412
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,SE1,2169,2646
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,SE1,1627,2686
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,SE1,1031,2757
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,SE1,659,2911
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,SE1,514,2580
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,SE1,286,1679
2025-01,WEEKDAY,0,TRAIN,SE2,64,943
2025-01,WEEKDAY,5,TRAIN,SE2,2840,65
2025-01,WEEKDAY,6,TRAIN,SE2,12637,925
2025-01,WEEKDAY,7,TRAIN,SE2,20835,2797
2025-01,WEEKDAY,8,TRAIN,SE2,16464,2631
2025-01,WEEKDAY,9,TRAIN,SE2,8960,2512
2025-01,WEEKDAY,10,TRAIN,SE2,6349,2535
2025-01,WEEKDAY,11,TRAIN,SE2,5676,3309
2025-01,WEEKDAY,12,TRAIN,SE2,5147,4226
2025-01,WEEKDAY,13,TRAIN,SE2,5544,5891
2025-01,WEEKDAY,14,TRAIN,SE2,4123,6468
2025-01,WEEKDAY,15,TRAIN,SE2,3524,6048
2025-01,WEEKDAY,16,TRAIN,SE2,3998,7055
2025-01,WEEKDAY,17,TRAIN,SE2,5440,8900
2025-01,WEEKDAY,18,TRAIN,SE2,5533,14401
2025-01,WEEKDAY,19,TRAIN,SE2,3650,13942
2025-01,WEEKDAY,20,TRAIN,SE2,2333,9102
2025-01,WEEKDAY,21,TRAIN,SE2,1741,7758
2025-01,WEEKDAY,22,TRAIN,SE2,923,6251
2025-01,WEEKDAY,23,TRAIN,SE2,293,3410
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,SE2,29,515
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,SE2,617,21
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,SE2,1780,177
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,SE2,2535,648
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,SE2,3516,1383
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,SE2,4003,1651
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,SE2,4452,1876
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,SE2,3952,2365
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,SE2,3968,2740
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,SE2,3290,2996
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,SE2,3088,2952
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,SE2,2948,3202
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,SE2,3063,3075
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,SE2,3127,3235
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,SE2,2823,3464
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,SE2,1969,3549
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,SE2,1169,3658
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,SE2,981,3726
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,SE2,569,3191
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,SE2,178,1813
2025-01,WEEKDAY,0,TRAIN,SE3,39,719
2025-01,WEEKDAY,5,TRAIN,SE3,1527,28
2025-01,WEEKDAY,6,TRAIN,SE3,7529,840
2025-01,WEEKDAY,7,TRAIN,SE3,12516,2583
2025-01,WEEKDAY,8,TRAIN,SE3,9598,1477
2025-01,WEEKDAY,9,TRAIN,SE3,4983,1041
2025-01,WEEKDAY,10,TRAIN,SE3,3410,1028
2025-01,WEEKDAY,11,TRAIN,SE3,2957,1479
2025-01,WEEKDAY,12,TRAIN,SE3,2912,2003
2025-01,WEEKDAY,13,TRAIN,SE3,3958,3536
2025-01,WEEKDAY,14,TRAIN,SE3,2463,3609
2025-01,WEEKDAY,15,TRAIN,SE3,1792,3439
2025-01,WEEKDAY,16,TRAIN,SE3,2215,3850
2025-01,WEEKDAY,17,TRAIN,SE3,2626,5153
2025-01,WEEKDAY,18,TRAIN,SE3,2761,7798
2025-01,WEEKDAY,19,TRAIN,SE3,1816,8188
2025-01,WEEKDAY,20,TRAIN,SE3,1041,5812
2025-01,WEEKDAY,21,TRAIN,SE3,751,4682
2025-01,WEEKDAY,22,TRAIN,SE3,500,4129
2025-01,WEEKDAY,23,TRAIN,SE3,124,2565
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,SE3,15,331
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,SE3,314,8
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,SE3,931,180
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,SE3,1398,349
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1732,623
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,SE3,2083,580
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,SE3,2365,786
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,SE3,2360,1163
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,SE3,2244,1366
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,SE3,1949,1559
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,SE3,1584,1570
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,SE3,1566,1639
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,SE3,1525,1690
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1750,1906
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,SE3,1663,2133
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,SE3,1050,2295
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,SE3,773,2266
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,SE3,459,2205
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,SE3,269,1995
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,SE3,120,1246
2025-01,WEEKDAY,0,TRAIN,SE4,71,532
2025-01,WEEKDAY,5,TRAIN,SE4,1357,124
2025-01,WEEKDAY,6,TRAIN,SE4,6379,876
2025-01,WEEKDAY,7,TRAIN,SE4,10523,2179
2025-01,WEEKDAY,8,TRAIN,SE4,8922,2817
2025-01,WEEKDAY,9,TRAIN,SE4,5432,3000
2025-01,WEEKDAY,10,TRAIN,SE4,4573,2666
2025-01,WEEKDAY,11,TRAIN,SE4,4685,2768
2025-01,WEEKDAY,12,TRAIN,SE4,4369,3228
2025-01,WEEKDAY,13,TRAIN,SE4,3989,4152
2025-01,WEEKDAY,14,TRAIN,SE4,3196,4197
2025-01,WEEKDAY,15,TRAIN,SE4,2970,4080
2025-01,WEEKDAY,16,TRAIN,SE4,3376,4538
2025-01,WEEKDAY,17,TRAIN,SE4,3990,6044
2025-01,WEEKDAY,18,TRAIN,SE4,4013,9348
2025-01,WEEKDAY,19,TRAIN,SE4,2878,8682
2025-01,WEEKDAY,20,TRAIN,SE4,1931,5437
2025-01,WEEKDAY,21,TRAIN,SE4,1477,4127
2025-01,WEEKDAY,22,TRAIN,SE4,764,3475
2025-01,WEEKDAY,23,TRAIN,SE4,263,1844
